"","geneID","order","baseMean","log2FC","padj","likes","Condition","FDR.Condition","FWER.Condition"
"ACT28743-1","ACT28743-1","1675",2.21937402393504,0.593602629439646,0.802356927815404,0.0151363976860342,"control>paraquat>transient",0.802356927815404,1
"ACT27699-1","ACT27699-1","614",1.40581386451724,0.202669996766641,0.8024465749649,0.0151214758108049,"control>paraquat>transient",0.8024465749649,1
"ACT27716-1","ACT27716-1","630",1.59490951733745,0.752065986229835,0.802536138411711,0.0151126838811758,"control>transient>paraquat",0.802536138411711,1
"ACT27138-1","ACT27138-1","58",11.7519229679736,1.87833471837196,0.802625620723615,0.0150989099277896,"control>transient>paraquat",0.802625620723615,1
"ACT28453-1","ACT28453-1","1391",12.9296494485125,1.38829741207915,0.80271502602274,0.0150769743595825,"control>transient>paraquat",0.80271502602274,1
"ACT30340-1","ACT30340-1","3215",5.18884608012095,0.824090073593999,0.802804344356861,0.0150755723716778,"paraquat>control>transient",0.802804344356861,1
"ACT30131-1","ACT30131-1","3013",0.401848965743499,0.998455255201149,0.802893579724522,0.0150662702465891,"paraquat>control>transient",0.802893579724522,1
"ACT30657-1","ACT30657-1","3537",0.426923459380721,1.23553207753609,0.802982729471699,0.0150626365408642,"transient>paraquat>control",0.802982729471699,1
"ACT27616-1","ACT27616-1","529",0.392679971994658,0.627084417488144,0.803071804347441,0.01503729938599,"control>paraquat>transient",0.803071804347441,1
"ACT28654-1","ACT28654-1","1581",0.294769226325496,0.904852395625931,0.803160798385281,0.0150243823085337,"paraquat>transient>control",0.803160798385281,1
"ACT29426-1","ACT29426-1","2342",0.263945457009397,2.47596185313552,0.803249712148302,0.0150105562358246,"transient>control>paraquat",0.803249712148302,1
"ACT27558-1","ACT27558-1","470",4.70923973375153,0.669070849736308,0.803338548027017,0.014992080001714,"control>paraquat>transient",0.803338548027017,1
"ACT29083-1","ACT29083-1","2017",0.277217866911619,0.854677715434582,0.803427305639016,0.0149746202094591,"control>paraquat>transient",0.803427305639016,1
"ACT29720-1","ACT29720-1","2623",1.90119721333472,0.674247015348055,0.803515980321348,0.0149669449452644,"control>transient>paraquat",0.803515980321348,1
"ACT28535-1","ACT28535-1","1466",0.536170103793069,3.42654938080856,0.803604572692486,0.0149582512178546,"control>paraquat>transient",0.803604572692486,1
"ACT28259-1","ACT28259-1","1200",0.0996724265888547,0.727322508586576,0.803693080701715,0.0149540083876168,"transient>control>paraquat",0.803693080701715,1
"ACT27888-1","ACT27888-1","802",0.972922711770727,0.674160458953339,0.803781508377702,0.0149417558489542,"transient>control>paraquat",0.803781508377702,1
"ACT30323-1","ACT30323-1","3200",0.0593960540304152,0,0.803869853698116,0.0149338941337416,"control>paraquat>transient",0.803869853698116,1
"ACT28211-1","ACT28211-1","1152",0.132195497192673,0.465151614410825,0.803958117888497,0.0149237634485555,"control>paraquat>transient",0.803958117888497,1
"ACT28607-1","ACT28607-1","1533",0.626494942157975,0.424390410816842,0.804046299344443,0.0149171715989319,"transient>control>paraquat",0.804046299344443,1
"ACT30362-1","ACT30362-1","3232",0.484530667304187,0.0952948007579882,0.804134413384234,0.0148793488848472,"transient>control>paraquat",0.804134413384234,1
"ACT29403-1","ACT29403-1","2317",0.12729610498783,0,0.80422244586435,0.014870807497278,"transient>paraquat>control",0.80422244586435,1
"ACT27829-1","ACT27829-1","740",0.887483425391274,0.367647949444916,0.804310394244269,0.0148677366430354,"transient>control>paraquat",0.804310394244269,1
"ACT30015-1","ACT30015-1","2907",2.18245172625896,0.618168133768977,0.804398262609138,0.0148565108537403,"control>paraquat>transient",0.804398262609138,1
"ACT28487-1","ACT28487-1","1425",0.187238282049713,0,0.804486048533233,0.0148505196810164,"transient>paraquat>control",0.804486048533233,1
"ACT28064-1","ACT28064-1","985",0.0982042687767594,2.18824940047962,0.804573755591908,0.0148374105949434,"control>paraquat>transient",0.804573755591908,1
"ACT28052-1","ACT28052-1","974",0.198851790168112,0,0.804661381549746,0.0148291453034862,"transient>control>paraquat",0.804661381549746,1
"ACT29785-1","ACT29785-1","2685",0.303546973081835,0.185886279197313,0.804748945353352,0.0147820554153474,"paraquat>control>transient",0.804748945353352,1
"ACT30685-1","ACT30685-1","3565",0.600844842597693,1.36834628450905,0.804836424666017,0.0147812326180691,"paraquat>control>transient",0.804836424666017,1
"ACT29385-1","ACT29385-1","2299",1.146186694147,0.797092421212442,0.804923826390621,0.014766415751886,"control>transient>paraquat",0.804923826390621,1
"ACT30396-1","ACT30396-1","3265",4.98469813240478,0.741794782503221,0.805011150593509,0.0147516946464718,"transient>control>paraquat",0.805011150593509,1
"ACT27443-1","ACT27443-1","346",2.41797799417884,1.2107722707151,0.805098390871639,0.0147504347885281,"control>transient>paraquat",0.805098390871639,1
"ACT28693-1","ACT28693-1","1616",1.95100598641292,0.898482860897729,0.805185546778087,0.0147503505021931,"control>transient>paraquat",0.805185546778087,1
"ACT29007-1","ACT29007-1","1939",2.84766880480201,0.536014838564528,0.805272622136709,0.0147426115916693,"control>paraquat>transient",0.805272622136709,1
"ACT29010-1","ACT29010-1","1942",0.528097732354276,0.708231414379618,0.805359615454738,0.0147382028601195,"transient>control>paraquat",0.805359615454738,1
"ACT28750-1","ACT28750-1","1683",6.41440814053733,0.790762219060697,0.805446525583269,0.0147364184869999,"control>paraquat>transient",0.805446525583269,1
"ACT28197-1","ACT28197-1","1138",0.858638786957265,0.241119805790653,0.805533352091587,0.0147357756904552,"control>transient>paraquat",0.805533352091587,1
"ACT29386-1","ACT29386-1","2300",0.548159554097442,0.610982195583259,0.805620097847562,0.0147294415262357,"transient>control>paraquat",0.805620097847562,1
"ACT30083-1","ACT30083-1","2974",0.84979331939825,0.539926982382632,0.805706762330998,0.0147244279903073,"paraquat>control>transient",0.805706762330998,1
"ACT27911-1","ACT27911-1","828",1.42471857126401,0.957729073952355,0.805793343334162,0.0147242371070356,"control>transient>paraquat",0.805793343334162,1
"ACT29213-1","ACT29213-1","2135",3.03103175028556,0.692089096586726,0.805879847101441,0.0147113395621872,"transient>control>paraquat",0.805879847101441,1
"ACT27118-1","ACT27118-1","38",0.69906831278246,0.961820619136929,0.805966274943195,0.0146959534165089,"paraquat>control>transient",0.805966274943195,1
"ACT29425-1","ACT29425-1","2341",4.50210651663754,0.75357866321492,0.806052623011423,0.0146887873483223,"transient>control>paraquat",0.806052623011423,1
"ACT28293-1","ACT28293-1","1232",5.00261748034785,0.668999489212274,0.806138902035691,0.0146595645592883,"transient>control>paraquat",0.806138902035691,1
"ACT29878-1","ACT29878-1","2775",0.58429573299382,1.43662732267722,0.806225102354812,0.0146506345122899,"control>transient>paraquat",0.806225102354812,1
"ACT27354-1","ACT27354-1","261",0.301179278992482,0.718392658601071,0.806311221884276,0.0146462763590451,"transient>control>paraquat",0.806311221884276,1
"ACT30406-1","ACT30406-1","3274",0.40264386442374,0.200634680156177,0.806397260950594,0.0146414811088326,"paraquat>control>transient",0.806397260950594,1
"ACT31058-1","ACT31058-1","3938",1.18506421117188,0.658615063625144,0.806483220080653,0.0146358302666766,"paraquat>control>transient",0.806483220080653,1
"ACT29768-1","ACT29768-1","2673",0.855870593101849,0.901119407833287,0.806569100989036,0.0146268477562909,"transient>control>paraquat",0.806569100989036,1
"ECBD_R0005-1","ECBD_R0005-1","450",0.991784561882032,0.811085456510047,0.806654900083054,0.0146255870776663,"paraquat>transient>control",0.806654900083054,1
"ACT27892-1","ACT27892-1","806",0.326053102854116,0.867841049221247,0.80674062248819,0.0146138852084814,"control>transient>paraquat",0.80674062248819,1
"ACT28148-1","ACT28148-1","1078",1.74640409608453,0.62697937598016,0.806826265247313,0.0146085819824365,"transient>control>paraquat",0.806826265247313,1
"ACT30416-1","ACT30416-1","3284",1.34265082283041,0.461355791637324,0.806911829570571,0.014600992112338,"control>transient>paraquat",0.806911829570571,1
"ACT31010-1","ACT31010-1","3876",1.98983985641427,0.978922520707596,0.806997326131898,0.0145713503783038,"paraquat>control>transient",0.806997326131898,1
"ACT28244-1","ACT28244-1","1187",0.589311358055793,1.04196013291343,0.807082756111127,0.0145394472593907,"control>transient>paraquat",0.807082756111127,1
"ACT27812-1","ACT27812-1","724",0.404709736745919,0.656834789564875,0.807168108678961,0.0145303771146982,"control>transient>paraquat",0.807168108678961,1
"ACT27163-1","ACT27163-1","81",0.995260746014141,0.804076642681123,0.807253381295663,0.0145268497973183,"transient>control>paraquat",0.807253381295663,1
"EBG00001118529-1","EBG00001118529-1","3288",1.08324184430646,1.84508854316006,0.8073385774662,0.0145162299421433,"paraquat>transient>control",0.8073385774662,1
"ACT28876-1","ACT28876-1","1808",1.73280797506484,0.892897945137989,0.807423695952524,0.0145084306572587,"control>paraquat>transient",0.807423695952524,1
"EBG00001118531-1","EBG00001118531-1","2170",0.0969195220569677,7.6999661255903,0.807508746383367,0.0144807018622997,"control>transient>paraquat",0.807508746383367,1
"ACT27572-1","ACT27572-1","484",10.1792702972001,0.748575575058724,0.807593724264955,0.0144625916894018,"control>paraquat>transient",0.807593724264955,1
"ACT27477-1","ACT27477-1","380",0.982953329025199,0.562065196050506,0.807678622877344,0.0144587841685167,"transient>control>paraquat",0.807678622877344,1
"ACT28797-1","ACT28797-1","1728",0.316584344518677,1.16722660701564,0.80776345762694,0.0144229072183852,"control>transient>paraquat",0.80776345762694,1
"ACT27289-1","ACT27289-1","197",0.113990112006843,0.896147294353879,0.807848214443661,0.0144167408944182,"control>paraquat>transient",0.807848214443661,1
"ACT27816-1","ACT27816-1","728",1.55126450414112,0.727245939492521,0.80793290098046,0.0143947448138245,"control>paraquat>transient",0.80793290098046,1
"ACT30581-1","ACT30581-1","3458",0.2796401762417,8.27974140482936,0.808017508081571,0.0143921866862284,"transient>control>paraquat",0.808017508081571,1
"ACT28552-1","ACT28552-1","1482",3.51518181297038,0.26275752205961,0.808102044829563,0.0143707843884118,"transient>paraquat>control",0.808102044829563,1
"ACT30991-1","ACT30991-1","3853",0.922895447581381,1.31764833957601,0.808186509849284,0.0143524837155917,"transient>control>paraquat",0.808186509849284,1
"ACT31031-1","ACT31031-1","3900",0.427318136853405,1.39918628683897,0.808270902551982,0.0143356363779451,"transient>control>paraquat",0.808270902551982,1
"ACT28341-1","ACT28341-1","1276",1.06341307563504,0.980867704805317,0.808355219369521,0.0143265133458729,"control>transient>paraquat",0.808355219369521,1
"ACT28566-1","ACT28566-1","1494",2.27085552207023,0.574902555314741,0.808439457493227,0.0143235302286918,"control>transient>paraquat",0.808439457493227,1
"ACT27783-1","ACT27783-1","696",0.624933635203085,0.3293843413935,0.808523651104535,0.0142487970929788,"transient>paraquat>control",0.808523651104535,1
"EBG00001118558-1","EBG00001118558-1","3872",3.08057303184142,0.942594172947177,0.808607767302979,0.0142435187730153,"control>transient>paraquat",0.808607767302979,1
"EBG00001118582-1","EBG00001118582-1","1655",2.31534395386333,1.30912042715224,0.808691805896409,0.0142388777476399,"paraquat>transient>control",0.808691805896409,1
"ACT29826-1","ACT29826-1","2726",1.23729290570226,0.620581474969842,0.8087757730565,0.0142214534711389,"control>transient>paraquat",0.8087757730565,1
"ACT29806-1","ACT29806-1","2706",0.931264994178532,0.90898074448285,0.808859673042632,0.0141952562051174,"transient>control>paraquat",0.808859673042632,1
"ACT27726-1","ACT27726-1","639",0.0574326564298867,0.575735579045274,0.808943497981985,0.0141858799834629,"transient>control>paraquat",0.808943497981985,1
"ACT27306-1","ACT27306-1","215",0.790103788663222,1.03732897911524,0.809027246772337,0.0141790567943906,"transient>control>paraquat",0.809027246772337,1
"ACT31207-1","ACT31207-1","4089",0.0904034382131067,0,0.809110921691009,0.0141676500740989,"transient>control>paraquat",0.809110921691009,1
"ACT29674-1","ACT29674-1","2580",0.235163851548787,5.02517781863889,0.809194530868556,0.0141392769749182,"control>paraquat>transient",0.809194530868556,1
"ACT29160-1","ACT29160-1","2087",0.149824526376787,1.09562675585681,0.80927806526248,0.0141302259819793,"paraquat>control>transient",0.80927806526248,1
"ACT29226-1","ACT29226-1","2146",0.19463692276054,0.323553860576156,0.809361522730829,0.0141259317100203,"paraquat>transient>control",0.809361522730829,1
"ACT28746-1","ACT28746-1","1679",0.779846856656969,0.943166263789427,0.809444902615455,0.0141232615164182,"control>transient>paraquat",0.809444902615455,1
"ACT28684-1","ACT28684-1","1607",14.188233434586,0.612458629854614,0.809528211237625,0.0141074356291998,"control>paraquat>transient",0.809528211237625,1
"ACT29262-1","ACT29262-1","2184",11.9987106207677,0.627301927180774,0.809611445809506,0.0140977309458587,"transient>control>paraquat",0.809611445809506,1
"ACT28280-1","ACT28280-1","1219",2.37488748556413,0.453788777928883,0.809694611075163,0.0140781909965925,"control>transient>paraquat",0.809694611075163,1
"ACT27557-1","ACT27557-1","469",2.51572427060692,0.599566596243274,0.809777700245852,0.0140732578945268,"control>paraquat>transient",0.809777700245852,1
"ACT30733-1","ACT30733-1","3612",1.78550635662448,0.370169501705698,0.80986071137249,0.0140726890281593,"control>transient>paraquat",0.80986071137249,1
"ACT27377-1","ACT27377-1","283",0.0563318258094294,0,0.809943648197084,0.0140644100139549,"control>transient>paraquat",0.809943648197084,1
"ACT28708-1","ACT28708-1","1632",0.177334671199464,0.993692771637458,0.810026507067894,0.0140641102034232,"control>transient>paraquat",0.810026507067894,1
"ACT29401-1","ACT29401-1","2315",0.175198737605711,0.746036497316921,0.81010928949834,0.014060828232884,"paraquat>transient>control",0.81010928949834,1
"ACT27666-1","ACT27666-1","586",0.640096505756064,0.522357449672539,0.810192000033146,0.0140481135053039,"paraquat>control>transient",0.810192000033146,1
"ACT27181-1","ACT27181-1","99",0.615729839094471,0.790881205951509,0.810274650210336,0.0140110730844539,"paraquat>control>transient",0.810274650210336,1
"ACT30987-1","ACT30987-1","3849",0.585024645301518,0.62483995208607,0.810357227977665,0.013999860911908,"control>paraquat>transient",0.810357227977665,1
"ACT30725-1","ACT30725-1","3604",0.0999955469942753,0.907768904781274,0.810439743677249,0.0139668476089907,"transient>control>paraquat",0.810439743677249,1
"ACT27991-1","ACT27991-1","915",0.481483934621608,0.386290909633063,0.810522193131191,0.013942919425119,"paraquat>transient>control",0.810522193131191,1
"ACT31216-1","ACT31216-1","4098",0.694276069421255,0.951420646421424,0.810604576292532,0.0139192900527727,"control>transient>paraquat",0.810604576292532,1
"ACT27875-1","ACT27875-1","789",0.285923566530586,0.748928228008076,0.810686891195873,0.0139000497845054,"control>paraquat=transient",0.810686891195873,1
"ACT31172-1","ACT31172-1","4056",0.0451751036792235,0,0.810769132145737,0.0138931627439088,"control>transient>paraquat",0.810769132145737,1
"ACT27199-1","ACT27199-1","117",0.202347579348072,1.85848359841005,0.810851308811745,0.0138658625933816,"control>paraquat>transient",0.810851308811745,1
"ACT29221-1","ACT29221-1","2141",0.229650639450839,1.51370437218295,0.810933412834134,0.013856603386282,"paraquat>control>transient",0.810933412834134,1
"ACT29719-1","ACT29719-1","2622",0.782443573906834,0.188824348107885,0.811015440450343,0.0138555989445389,"control>transient>paraquat",0.811015440450343,1
"ACT29695-1","ACT29695-1","2598",0.0600146930229568,0.537647877481395,0.81109740128107,0.0138342642854557,"control>transient>paraquat",0.81109740128107,1
"ACT30106-1","ACT30106-1","2995",2.94846699338603,0.693655456698834,0.811179287869125,0.0138290734576832,"transient>paraquat>control",0.811179287869125,1
"ACT29786-1","ACT29786-1","2686",1.26151860591195,1.3265541707669,0.811261104401495,0.0138151493906123,"transient>control>paraquat",0.811261104401495,1
"ACT27960-1","ACT27960-1","881",4.71360391494427,0.92055368774503,0.811342848591868,0.0138063282010541,"paraquat>control>transient",0.811342848591868,1
"ACT31193-1","ACT31193-1","4075",1.45663790926202,0.906525508135778,0.811424522103752,0.0137941624652962,"transient>control>paraquat",0.811424522103752,1
"ACT29743-1","ACT29743-1","2648",1.48107619874034,0.623745231716086,0.811506123832213,0.0137845755316433,"control>transient>paraquat",0.811506123832213,1
"ACT27387-1","ACT27387-1","293",0.78454313080988,1.40654837087942,0.811587655637837,0.0137712167153497,"transient>control>paraquat",0.811587655637837,1
"ACT27740-1","ACT27740-1","653",1.08988603588032,0.919474817127286,0.81166911274663,0.0137683031103831,"control>transient>paraquat",0.81166911274663,1
"ACT31093-1","ACT31093-1","3972",3.1968280656611,0.71099847459618,0.811750494554939,0.013766908430064,"paraquat>control>transient",0.811750494554939,1
"ACT27471-1","ACT27471-1","374",1.24384638762347,1.5755242330324,0.811831803486986,0.0137605372727892,"control>transient>paraquat",0.811831803486986,1
"ACT28076-1","ACT28076-1","997",17.1755703221605,0.839385036046512,0.811913037594008,0.0137585687361549,"paraquat>control>transient",0.811913037594008,1
"ACT29056-1","ACT29056-1","1990",0.226745863611316,0.43346070150006,0.811994203185214,0.0137432724959715,"transient>control>paraquat",0.811994203185214,1
"ACT28041-1","ACT28041-1","963",0.127651143653657,0,0.81207530270852,0.0137229212301434,"control>paraquat>transient",0.81207530270852,1
"ACT29415-1","ACT29415-1","2329",0.171069663973742,0.459685491260882,0.812156331874389,0.0137119906739437,"control>paraquat>transient",0.812156331874389,1
"ACT30840-1","ACT30840-1","3712",0.967489860745007,0.778297303919938,0.812237328458391,0.0136200159372274,"transient>control>paraquat",0.812237328458391,1
"ACT29792-1","ACT29792-1","2692",5.02542866959212,0.849732794234166,0.812318250586804,0.013618251195272,"control>paraquat=transient",0.812318250586804,1
"ACT28894-1","ACT28894-1","1827",1.41683273338907,1.10157596349713,0.812399103983874,0.0136043855223254,"paraquat>control>transient",0.812399103983874,1
"ACT28168-1","ACT28168-1","1106",0.195040732189534,1.9236300060471,0.812479882418589,0.0136041476400315,"paraquat>transient>control",0.812479882418589,1
"ACT27575-1","ACT27575-1","487",0.0609632616473499,2.20956216152838,0.812560589106676,0.0135972047542995,"control>transient>paraquat",0.812560589106676,1
"ACT27187-1","ACT27187-1","105",8.86760020968544,0.708810573385747,0.812641222652816,0.013593485415956,"control>transient>paraquat",0.812641222652816,1
"ACT27768-1","ACT27768-1","682",0.610168218995545,0.36564904646999,0.812721783199635,0.0135896778585981,"paraquat>transient>control",0.812721783199635,1
"ACT27113-1","ACT27113-1","33",0.958334402805586,1.01326251835915,0.812802279368591,0.0135674841930844,"paraquat>transient>control",0.812802279368591,1
"ACT28460-1","ACT28460-1","1398",6.68000997033935,0.831786182048447,0.812882710852045,0.0135461478531693,"paraquat>control>transient",0.812882710852045,1
"ACT28004-1","ACT28004-1","928",1.82821272024269,0.661818895505974,0.812963071297526,0.0135387269091249,"control>transient>paraquat",0.812963071297526,1
"ACT29003-1","ACT29003-1","1934",8.29855087131058,1.05499265365789,0.813043358641084,0.0135359792733622,"control>paraquat>transient",0.813043358641084,1
"ACT28822-1","ACT28822-1","1753",4.29633168857991,1.03571856969038,0.813123573448201,0.0135322283720819,"control>transient>paraquat",0.813123573448201,1
"ACT29519-1","ACT29519-1","2429",3.52886479960405,0.820927088706284,0.813203715431467,0.0135293167472115,"control>transient>paraquat",0.813203715431467,1
"EBG00001118602-1","EBG00001118602-1","757",4.18935494923878,0.915901342691328,0.813283783982811,0.0135279394614039,"paraquat>control>transient",0.813283783982811,1
"ACT27329-1","ACT27329-1","237",15.0889897970759,0.883525632473395,0.813363794610594,0.013493206867564,"control>transient>paraquat",0.813363794610594,1
"ACT30834-1","ACT30834-1","3710",9.71837275361488,0.760701027000873,0.813443738222906,0.0134783411208753,"control>paraquat>transient",0.813443738222906,1
"ACT27294-1","ACT27294-1","202",0.412206189044275,0.341451582510866,0.813523608721459,0.0134768914119554,"transient>control>paraquat",0.813523608721459,1
"ACT27197-1","ACT27197-1","115",1.16885488357493,0.529459345609065,0.813603409314753,0.0134687050178654,"control>paraquat>transient",0.813603409314753,1
"ACT31292-1","ACT31292-1","4184",2.27082407486256,0.937286180007999,0.81368314498498,0.0134499219633726,"transient>control>paraquat",0.81368314498498,1
"ACT28264-1","ACT28264-1","1205",0.259626810839663,0.516157658819655,0.813762808293985,0.013447474473893,"control>transient>paraquat",0.813762808293985,1
"ACT29692-1","ACT29692-1","2595",0.239759644981717,0.583901590984184,0.813842399688832,0.0134442734924004,"control>transient>paraquat",0.813842399688832,1
"ACT28311-1","ACT28311-1","1244",0.54928405233464,1.44614271469206,0.813921921653763,0.0134358924815693,"control>transient>paraquat",0.813921921653763,1
"ACT27659-1","ACT27659-1","579",0.848063541697391,1.06572379539308,0.814001376178385,0.0134233963423896,"control>paraquat>transient",0.814001376178385,1
"ACT27846-1","ACT27846-1","760",0.766935466115953,0.511144472581407,0.814080762616348,0.0134125076896176,"transient>paraquat>control",0.814080762616348,1
"ACT28690-1","ACT28690-1","1613",4.28609582059854,1.01805632968149,0.814160076820145,0.0134108441258904,"paraquat>transient>control",0.814160076820145,1
"ACT27657-1","ACT27657-1","577",0.815925801116073,0.688117756666426,0.814239318194901,0.0134106917098194,"transient>control>paraquat",0.814239318194901,1
"ACT28097-1","ACT28097-1","1024",2.02748104221582,0.685681016988885,0.814318489075758,0.0134056741806499,"control>paraquat=transient",0.814318489075758,1
"ACT27995-1","ACT27995-1","919",1.67590994788851,0.478455517188648,0.814397589271024,0.0134012856344264,"control>paraquat>transient",0.814397589271024,1
"ACT28716-1","ACT28716-1","1642",2.03832375134166,0.584486415285367,0.814476622421668,0.0133891754750374,"control>transient>paraquat",0.814476622421668,1
"ACT30505-1","ACT30505-1","3383",15.7261592186049,0.564945196382217,0.814555583769324,0.0133876396889349,"control>transient>paraquat",0.814555583769324,1
"EBG00001118652-1","EBG00001118652-1","3326",1.11201119148901,0.850560484501287,0.814634483417113,0.0133642844024024,"control>transient>paraquat",0.814634483417113,1
"ACT29035-1","ACT29035-1","1969",1.03334478652471,0.42092128792982,0.814713311874674,0.0133618221841958,"transient>control>paraquat",0.814713311874674,1
"ACT30989-1","ACT30989-1","3851",1.33373592572481,0.681260477296094,0.814792075717279,0.0133452197207421,"transient>control>paraquat",0.814792075717279,1
"ACT27474-1","ACT27474-1","377",0.248608181536033,1.44422633753151,0.814870768427617,0.0133430449028299,"control>transient>paraquat",0.814870768427617,1
"ACT30230-1","ACT30230-1","3108",0.433821527368112,0.326079198930886,0.814949391678963,0.0133374273813016,"transient>control>paraquat",0.814949391678963,1
"ACT28954-1","ACT28954-1","1885",2.23735556072478,1.08698461859348,0.815027944382769,0.0133343978007618,"control>paraquat=transient",0.815027944382769,1
"ACT29372-1","ACT29372-1","2286",1.06663152189478,0.864713436511507,0.81510643636356,0.0133100936277018,"transient>control>paraquat",0.81510643636356,1
"ACT29333-1","ACT29333-1","2246",1.87082460677257,1.00747096947752,0.815184858406664,0.0133061333257046,"control>transient>paraquat",0.815184858406664,1
"ACT30699-1","ACT30699-1","3579",0.484732819449209,0.500532277164654,0.815263212087583,0.0132989340606012,"control>transient>paraquat",0.815263212087583,1
"ACT27160-1","ACT27160-1","78",1.04619839842836,1.39059624567349,0.815341506535374,0.0132719472517296,"transient>paraquat>control",0.815341506535374,1
"ACT28366-1","ACT28366-1","1303",1.60237687447286,1.0345748706469,0.815419732633535,0.013265112392707,"control>paraquat>transient",0.815419732633535,1
"ACT30710-1","ACT30710-1","3590",0.291107825345867,1.3380554807195,0.815497899197757,0.013239158591979,"control>paraquat=transient",0.815497899197757,1
"ACT29546-1","ACT29546-1","2457",3.50785485186579,0.445306860455627,0.815576004532899,0.0132171008354506,"paraquat>transient>control",0.815576004532899,1
"ACT27452-1","ACT27452-1","355",12.4190318991146,0.448462268750552,0.815654041470387,0.0132109546197583,"control>transient>paraquat",0.815654041470387,1
"ACT30167-1","ACT30167-1","3043",10.8978578046756,0.598166841160135,0.815732012884908,0.0131987036551376,"control>transient>paraquat",0.815732012884908,1
"ACT27746-1","ACT27746-1","659",1.16690351666594,0.381090181656873,0.815809913424099,0.0131984030523116,"control>paraquat>transient",0.815809913424099,1
"ACT27825-1","ACT27825-1","736",5.27457824884461,1.78808805054632,0.815887745047089,0.0131940108661026,"transient>paraquat>control",0.815887745047089,1
"ACT29566-1","ACT29566-1","2477",0.241220521752753,0.40713390425691,0.815965506916237,0.0131916665649622,"transient>control>paraquat",0.815965506916237,1
"ACT29722-1","ACT29722-1","2625",2.1566259322595,0.58737677939404,0.816043198248207,0.0131912540819303,"control>paraquat>transient",0.816043198248207,1
"ACT28329-1","ACT28329-1","1262",5.6613860199843,0.802724263577671,0.816120823134434,0.0131820520532184,"control>transient>paraquat",0.816120823134434,1
"ACT29246-1","ACT29246-1","2166",0.325856956234422,2.38792945735484,0.81619837816578,0.0131805528736472,"control>transient>paraquat",0.81619837816578,1
"ACT28082-1","ACT28082-1","1003",0.181262056522575,0.689450358838235,0.816275863629427,0.0131786308839074,"transient>control>paraquat",0.816275863629427,1
"ACT30387-1","ACT30387-1","3259",0.469765299789265,2.12029037162433,0.816353289998986,0.0131538442320241,"control>paraquat=transient",0.816353289998986,1
"ACT28816-1","ACT28816-1","1747",0.498880374115719,1.10923202293477,0.81643064680182,0.0131523165535464,"control>paraquat=transient",0.81643064680182,1
"ACT28390-1","ACT28390-1","1329",0.114689828391651,0,0.816507938599314,0.0131409397231326,"transient>paraquat>control",0.816507938599314,1
"ACT27978-1","ACT27978-1","901",0.314937311158287,0,0.816585169418983,0.0131208732123119,"control>transient>paraquat",0.816585169418983,1
"ACT30045-1","ACT30045-1","2937",0.215335850295647,0.43940026903239,0.816662349631574,0.0130781013930715,"control>paraquat>transient",0.816662349631574,1
"ACT29154-1","ACT29154-1","2081",0.189372973161521,0,0.816739460158566,0.0130776067695987,"control>paraquat>transient",0.816739460158566,1
"ACT28590-1","ACT28590-1","1518",0.421513131818838,3.44017773553064,0.81681650440165,0.0130698068678084,"transient>control>paraquat",0.81681650440165,1
"ACT29769-1","ACT29769-1","2674",0.643952027554928,0.210660044489872,0.816893479910753,0.0130676204815037,"transient>control>paraquat",0.816893479910753,1
"ACT29913-1","ACT29913-1","2801",13.2028666049866,0.78144235952519,0.816970402309221,0.0130310970771922,"transient>control>paraquat",0.816970402309221,1
"ACT30893-1","ACT30893-1","3767",1.96335182994038,0.73463812908966,0.817047266915764,0.0130050880175451,"transient>control>paraquat",0.817047266915764,1
"ACT30627-1","ACT30627-1","3506",0.851426623955079,0.465020791007989,0.81712406568346,0.0129970601725648,"control>transient>paraquat",0.81712406568346,1
"ACT30258-1","ACT30258-1","3136",0.699344867322866,2.31618297214896,0.817200797366276,0.0129919885612053,"control>paraquat>transient",0.817200797366276,1
"ACT30577-1","ACT30577-1","3454",1.05875120885109,1.50180096834057,0.817277461098254,0.0129890363037914,"transient>control>paraquat",0.817277461098254,1
"ACT29259-1","ACT29259-1","2181",3.41920406151498,0.84972301731514,0.817354060283233,0.0129787449875002,"control>transient>paraquat",0.817354060283233,1
"ACT28635-1","ACT28635-1","1562",0.684066681731891,0.853224246590956,0.817430597315058,0.0129633401616524,"control>transient>paraquat",0.817430597315058,1
"ACT29742-1","ACT29742-1","2647",1.17399285565018,0.48786832292037,0.817507077138596,0.0129371540774731,"control>transient>paraquat",0.817507077138596,1
"ACT29493-1","ACT29493-1","2403",0.54397363736722,1.67327033426749,0.817583490084695,0.0129325954673992,"control>transient>paraquat",0.817583490084695,1
"ACT30814-1","ACT30814-1","3693",0.27917682525598,1.21577361606246,0.817659848209344,0.0129014731934365,"control>transient>paraquat",0.817659848209344,1
"ACT29179-1","ACT29179-1","2103",0.412699380653166,0.497185949496536,0.817736138718081,0.0128989318859217,"paraquat>transient>control",0.817736138718081,1
"ACT29916-1","ACT29916-1","2804",0.399697962507349,0.748431676226213,0.817812368656143,0.0128809389086227,"control>paraquat=transient",0.817812368656143,1
"ACT27226-1","ACT27226-1","141",1.1342911484351,0.535066073361646,0.817888546433181,0.012844432987394,"transient>control>paraquat",0.817888546433181,1
