"","geneID","order","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACT29749-1","ACT29749-1",2654,1.44258565951524,-0.592008684321908,0.838576982807137,0.787352813570926,0.67457230794772,0.821983380098117
"ACT30057-1","ACT30057-1",2950,1.81128502576837,-0.335157066911541,0.653120801830139,0.794872688320041,0.672040720602612,0.821983380098117
"ACT30101-1","ACT30101-1",2990,1.19176940492354,-0.273287857870513,1.01123646904706,0.788441884958623,0.674205079241605,0.821983380098117
"ACT30196-1","ACT30196-1",3073,1.76787721727772,0.52340594305905,0.618584043662626,0.786539051110871,0.674846834604205,0.821983380098117
"EBG00001118630-1","EBG00001118630-1",3092,1.08629033869741,-0.357217833687457,0.766166927615555,0.795481751825328,0.671836094023345,0.821983380098117
"ACT30502-1","ACT30502-1",3379,73.7535932839215,-0.0533735849726542,0.160673160089021,0.79135362986014,0.673224236804563,0.821983380098117
"ACT30671-1","ACT30671-1",3551,2.02573074249997,0.129115371678555,0.60166083672155,0.791542713064182,0.673160592115279,0.821983380098117
"ACT31163-1","ACT31163-1",4047,13.8831936314806,-0.0752751623328415,0.229420002383919,0.794855510721348,0.672046492650301,0.821983380098117
"ACT29037-1","ACT29037-1",1971,1.09464908685923,0.401695118432009,0.933981030034101,0.784054236888437,0.675685790164761,0.822624809815809
"ACT31041-1","ACT31041-1",3920,2.78043547356774,-0.344782285795886,0.571342019501211,0.781992091484028,0.676382830626211,0.82311756743449
"ACT29065-1","ACT29065-1",1999,1.17431808420674,-0.108572563835099,0.763102435726357,0.780455017933214,0.676902855509328,0.823394574995365
"ACT27715-1","ACT27715-1",629,5.54273256534561,0.018468627742514,0.385112058275081,0.779436266804723,0.677247741113986,0.823458393340666
"ACT28175-1","ACT28175-1",1113,63.6583158255244,-0.0409622420299236,0.115749432626029,0.775682841600172,0.678519933881302,0.824293414068053
"ACT29254-1","ACT29254-1",2176,1.14538077849245,-0.260177604564664,0.823745327674943,0.776367203039577,0.678287797160614,0.824293414068053
"ACT27562-1","ACT27562-1",474,1.34813230024362,-0.428511872981488,0.742583833844151,0.769185648492176,0.680727755619709,0.824452237156279
"ACT27631-1","ACT27631-1",545,4.75560087864563,-0.106385898229084,0.385453625117631,0.766687953103713,0.681578411967265,0.824452237156279
"ACT27981-1","ACT27981-1",905,3.57304732174845,0.377725300532321,0.481555048992334,0.772445099952108,0.679619259598864,0.824452237156279
"ACT28008-1","ACT28008-1",932,1.6797187284176,0.500849872109295,0.616232934354707,0.773332802343106,0.679317676711921,0.824452237156279
"ACT28014-1","ACT28014-1",938,5.76240611998522,0.208659509554293,0.335577334785804,0.768018320376569,0.681125187916004,0.824452237156279
"ACT28793-1","ACT28793-1",1724,1.9108328398635,-0.431025072535014,0.663840061864103,0.767008437952498,0.681469202940311,0.824452237156279
"ACT29083-1","ACT29083-1",2017,1.09593589726769,-0.783470190657916,0.895340289365526,0.770569655564096,0.680256852557878,0.824452237156279
"ACT29321-1","ACT29321-1",2234,4.88910005985938,-0.340816483142987,0.424789958071309,0.772726003304612,0.67952381263764,0.824452237156279
"ACT29381-1","ACT29381-1",2295,2.43558335467569,0.233742388005748,0.607193567418162,0.769850444453141,0.680501520690582,0.824452237156279
"ACT29924-1","ACT29924-1",2811,2.57416610131285,0.420209158536819,0.667404882000677,0.771212282537661,0.680038311968574,0.824452237156279
"ACT28156-1","ACT28156-1",1086,18.0142549027134,0.0311066355964984,0.209948771945145,0.763053256099653,0.682818203698865,0.824539781188177
"EBG00001118628-1","EBG00001118628-1",1089,17.4055577163735,-0.117353493774074,0.213464963322211,0.763042118180408,0.682822006296459,0.824539781188177
"ACT28244-1","ACT28244-1",1187,5.78787028637032,-0.150659448036754,0.366875949454641,0.764276978580781,0.682400541494357,0.824539781188177
"ACT31124-1","ACT31124-1",4000,16.1546677120609,0.0526587893830033,0.210931701615546,0.763738822799212,0.682584185098842,0.824539781188177
"ACT27577-1","ACT27577-1",489,2.22011868503429,-0.333134872001893,0.555733229366418,0.761744668347305,0.683265113657366,0.824583473484227
"ACT28464-1","ACT28464-1",1402,1.31836857127599,0.874597726445142,1.01403122060224,0.760661388021511,0.68363529772906,0.824583473484227
"ACT29383-1","ACT29383-1",2297,16.6768055298133,0.13770416346461,0.22102466985686,0.759578506103665,0.684005546104989,0.824583473484227
"ACT29543-1","ACT29543-1",2454,1.11641379285328,-0.033621420108273,0.959472882830203,0.759508548195178,0.684029472322143,0.824583473484227
"ACT27311-1","ACT27311-1",220,7.13903233175832,-0.442430448363738,0.544320931396688,0.756107593523254,0.685193638475509,0.825633412899885
"ACT30610-1","ACT30610-1",3489,16.1090502195118,0.167651630160671,0.267125041148259,0.755220144444166,0.685497743171608,0.825646554649807
"ACT27939-1","ACT27939-1",857,3.17368585165323,0.0173920718988774,0.444944592228889,0.753575014968234,0.686061841414952,0.825734268109594
"ACT30288-1","ACT30288-1",3166,1.15579125543172,-0.574272981847087,0.803034885414467,0.75329755091461,0.686157026767206,0.825734268109594
"ACT27241-1","ACT27241-1",153,3.96971807653074,0.0232030175909602,0.501266527363297,0.74867751361559,0.687743894436834,0.82693715061235
"ACT28561-1","ACT28561-1",1489,1.44157329687728,-0.46234955754517,0.691315004059661,0.748991690665534,0.687635866248115,0.82693715061235
"ACT29659-1","ACT29659-1",2565,6.31089757315711,0.109620400964217,0.343688642477659,0.744420281600583,0.689209396291599,0.828345565496006
"ACT30893-1","ACT30893-1",3767,1.5181119552884,0.549204365523757,0.745895122215133,0.742270457822507,0.689950633976939,0.828882672900623
"ACT27445-1","ACT27445-1",348,4.68142814711413,0.304299708436601,0.363098606576239,0.736674682854684,0.691883741267548,0.829181438369421
"ACT28934-1","ACT28934-1",1865,1.35650988229415,-0.43586335371915,0.713798000455201,0.739673468815354,0.690847112993472,0.829181438369421
"ACT29233-1","ACT29233-1",2153,1.85600116474506,0.521803913469649,0.602620444493573,0.73643678759403,0.691966044093799,0.829181438369421
"ACT29301-1","ACT29301-1",2212,2.57705480996682,-0.293931346208888,0.560769518200554,0.739061710632654,0.691058461002477,0.829181438369421
"ACT29451-1","ACT29451-1",2366,2.22413704223941,0.432843534324082,0.716819220819761,0.737912294613665,0.691455731981517,0.829181438369421
"ACT30255-1","ACT30255-1",3133,4.09892258205497,0.0609715503606364,0.422002915770725,0.738483672901381,0.69125821880046,0.829181438369421
"ACT30874-1","ACT30874-1",3748,3.1825847168451,0.313125349243352,0.436440944151675,0.731588025519386,0.693645668651852,0.830840579720806
"ACT30817-1","ACT30817-1",3696,1.2431509628557,-0.204217587494816,0.730580956577019,0.722027816432046,0.69696930479981,0.83446665064467
"ACT27214-1","ACT27214-1",130,1.04901166597627,-0.188973992970344,0.832207090888255,0.714676828063745,0.699535724968132,0.834712587341996
"ACT28103-1","ACT28103-1",1031,2.71907286065016,0.21938081220578,0.631937519501778,0.717811753006956,0.698440087881032,0.834712587341996
"ACT28292-1","ACT28292-1",1231,9.74461870491886,-0.0721917246652659,0.264235680637842,0.713191631777846,0.700055391826361,0.834712587341996
"ACT29084-1","ACT29084-1",2018,1.64245923295391,-0.531223862083572,0.740216976104743,0.713495459601432,0.69994905175079,0.834712587341996
"ACT29269-1","ACT29269-1",2191,2.2238073431182,0.289062482692558,0.545048544223708,0.715296398894523,0.699319052565701,0.834712587341996
"ACT29368-1","ACT29368-1",2281,9.52696409998658,-0.0878858298331079,0.305959292523298,0.71564170593156,0.699198323093193,0.834712587341996
"ACT29399-1","ACT29399-1",2313,1.05741392390579,0.11475301515769,0.747872676129074,0.720254215006747,0.697587651810763,0.834712587341996
"ACT30024-1","ACT30024-1",2916,1.12615124253454,0.0669670060730107,1.10770148898494,0.716226716964918,0.69899383363504,0.834712587341996
"ACT30028-1","ACT30028-1",2920,15.5458866839408,-0.162800000462461,0.226914853033067,0.713772245432864,0.699852190463278,0.834712587341996
"ACT31242-1","ACT31242-1",4128,6.24950718765394,-0.0129838152225535,0.350371639744741,0.71295308136142,0.700138896058876,0.834712587341996
"ACT30500-1","ACT30500-1",3377,26.6756342511756,0.0448981986307253,0.161511205653477,0.711347195396684,0.700701293428444,0.835029556620608
"ACT29444-1","ACT29444-1",2360,4.80649889643978,0.00423160899235707,0.423080623217654,0.709426590872056,0.701374501655686,0.8351311783772
"ACT31007-1","ACT31007-1",3867,4.1054432598824,0.242183196175524,0.444141052864248,0.708592679737748,0.701667004634946,0.8351311783772
"ACT31013-1","ACT31013-1",3879,2.94928139599989,-0.33862555054263,0.514889539006255,0.708566278713676,0.701676267059821,0.8351311783772
"ACT27461-1","ACT27461-1",364,4.63315113558012,-0.17528420669846,0.412304831913138,0.702580612477192,0.703779412642206,0.835954829998424
"ACT27478-1","ACT27478-1",381,15.9381579919957,-0.0905760366783321,0.245290014261688,0.698454993260029,0.705232673962309,0.835954829998424
"ACT27656-1","ACT27656-1",576,1.094211199499,-0.0640862616993345,0.772369301655143,0.701131931119839,0.704289373369951,0.835954829998424
"ACT27831-1","ACT27831-1",742,0.985604691192589,-0.518101229062217,0.871553722588328,0.697642402805648,0.705519264848111,0.835954829998424
"ACT28371-1","ACT28371-1",1308,1.26043469590515,0.533411845900337,0.856167642880304,0.701985215553044,0.703988957880089,0.835954829998424
"ACT29996-1","ACT29996-1",2886,4.99581021256553,-0.164552119643289,0.38027794160358,0.697317896754541,0.705633746770687,0.835954829998424
"ACT30029-1","ACT30029-1",2921,8.82819068814397,-0.110050956731512,0.281638189068128,0.698305659437395,0.705285333473771,0.835954829998424
"ACT30174-1","ACT30174-1",3050,1.28711388906295,-0.112288992801218,0.737889915854241,0.704157565800593,0.703224717711094,0.835954829998424
"ACT30423-1","ACT30423-1",3298,1.54788302024264,0.0835687201578427,0.629147529584558,0.699444216948898,0.704883943778835,0.835954829998424
"ACT30518-1","ACT30518-1",3397,38.4405132692744,-0.119192916109676,0.142198128951761,0.705277153425371,0.702831167029296,0.835954829998424
"ACT30882-1","ACT30882-1",3756,1.42283071252001,-0.601178332400919,0.745220141132715,0.700406543046206,0.704544861255031,0.835954829998424
"ACT27377-1","ACT27377-1",283,1.88159608741933,-0.466487100416634,0.619164440732963,0.696283444143269,0.705998813509583,0.836035600859119
"ACT27513-1","ACT27513-1",415,3.25257418705942,0.00125923642594261,0.566620955022445,0.693491106917421,0.706985195311194,0.836500130250556
"ACT28345-1","ACT28345-1",1282,4.00633947431217,-0.190996901187375,0.500656940418599,0.694101331552076,0.706769518324462,0.836500130250556
"ACT27724-1","ACT27724-1",637,3.91966102125844,-0.226228103424348,0.400665033969376,0.691532662422944,0.707677830009218,0.836616611799311
"ACT29455-1","ACT29455-1",2370,1.84397426316554,-0.260739369953929,0.62200316319771,0.692243284666198,0.707426428871142,0.836616611799311
"ACT29695-1","ACT29695-1",2598,6.17638683940411,-0.174531198125207,0.331060145586819,0.689969725276413,0.708231074136661,0.836919305400268
"ACT30745-1","ACT30745-1",3624,4.5499710555708,-0.0497511091090725,0.369478664105135,0.688209914887523,0.708854524586081,0.837304673336579
"ACT29129-1","ACT29129-1",2058,2.83474446483691,-0.256494447400522,0.488709926067287,0.682563973558203,0.710858427262949,0.838967867213942
"ACT29927-1","ACT29927-1",2814,9.79141445073749,-0.194942635803933,0.311097091993633,0.683165259224268,0.710644744894138,0.838967867213942
"ACT30175-1","ACT30175-1",3052,2.75224900597801,-0.165578405018068,0.523736305035975,0.681003982594476,0.711413109921321,0.839270765621466
"ACT27817-1","ACT27817-1",729,8.57916614373062,-0.0915383135196017,0.28223220656975,0.679314085146089,0.712014471545014,0.839628455557269
"ACT30102-1","ACT30102-1",2991,4.40583662346597,-0.347033882025271,0.435194860011331,0.676800880759188,0.712909752880163,0.84033229975326
"ACT27575-1","ACT27575-1",487,1.11497835246578,-0.459150514204047,0.784870508631704,0.674665532385731,0.713671314698383,0.840878000916589
"ACT28874-1","ACT28874-1",1806,3.75193052166811,0.209192848026269,0.443873480429924,0.673246388525641,0.714177895537089,0.841122941795249
"ACT28431-1","ACT28431-1",1370,2.63623793670629,0.162460878088912,0.56610833936054,0.67199450727523,0.71462506843277,0.84129773942587
"ACT28813-1","ACT28813-1",1744,5.35101025012687,0.0749235292420363,0.334173067426168,0.664811885255119,0.717196123274523,0.843971702106585
"ACT27456-1","ACT27456-1",359,6.30604021598097,-0.0953628077216703,0.323762765026968,0.661109955672771,0.71852485738774,0.844495029840416
"ACT28444-1","ACT28444-1",1383,1.46255385928634,-0.286615198351857,0.719295745988138,0.658837045835533,0.719341892670015,0.844495029840416
"ACT29046-1","ACT29046-1",1980,7.92608462149661,-0.189090540468924,0.32637313551959,0.659327661526149,0.719165454102052,0.844495029840416
"ACT29096-1","ACT29096-1",2029,5.6560773537327,0.268867048672334,0.348648130528478,0.658381156138333,0.719505881638342,0.844495029840416
"ACT29186-1","ACT29186-1",2110,1.26026199119922,0.0352854364019926,0.78119831291334,0.659591661412698,0.719070530567994,0.844495029840416
"ACT29808-1","ACT29808-1",2708,86.7465074942585,-0.0227586224261189,0.302339435239376,0.659544802895084,0.719087378054916,0.844495029840416
"ACT30728-1","ACT30728-1",3607,10.3355463929035,0.199494849927982,0.279874266167696,0.657730258043202,0.719740082250355,0.844495029840416
"ACT27142-1","ACT27142-1",61,2.2777762492275,0.363028342585918,0.505594908814496,0.655433544458951,0.720567075413098,0.845113237968881
"ACT30379-1","ACT30379-1",3251,1.98362899999779,-0.0854198197272799,0.567438124327948,0.654391698399067,0.720942533181108,0.845201570956702
"ACT30017-1","ACT30017-1",2909,3.345986886239,-0.240401006746888,0.468016777002339,0.651769926913971,0.721888226181362,0.845958071130551
"ACT28105-1","ACT28105-1",1033,3.43628201814297,0.377202852386432,0.506445092647152,0.646401270831262,0.723828614143392,0.846321026588071
"ACT28683-1","ACT28683-1",1606,5.67185375853808,-0.26781744240322,0.357037243927799,0.649052401706086,0.722869767597195,0.846321026588071
"ACT30032-1","ACT30032-1",2924,9.52331757073667,0.170993450160497,0.272695172320864,0.646363464850452,0.723842296798061,0.846321026588071
"ACT30265-1","ACT30265-1",3143,2.51533984818977,0.166993530443919,0.542112975434297,0.646879477831078,0.723655564877584,0.846321026588071
"ACT30505-1","ACT30505-1",3383,6.75235281601525,-0.11773267152031,0.321261281042357,0.645924483930315,0.724001190714014,0.846321026588071
"ACT31125-1","ACT31125-1",4001,4.0910737501458,-0.318896506127239,0.46866446210488,0.646144438006615,0.72392157158566,0.846321026588071
"ACT28728-1","ACT28728-1",1660,1.93937466652434,-0.418531410234558,0.668724994137066,0.642157545622155,0.725366109612063,0.847564715629697
"ACT27896-1","ACT27896-1",813,26.636902733072,0.0667580733416769,0.179357852405756,0.641019995235354,0.725778797213453,0.847695185795555
"ACT27570-1","ACT27570-1",482,7.55176339550279,0.0754001718038614,0.322501083924039,0.639110069750956,0.72647221996762,0.848153304904153
"ACT28885-1","ACT28885-1",1817,2.13413108783172,-0.279229011015808,0.580736021640196,0.634523658518702,0.728140081786543,0.849748226403193
"ACT27469-1","ACT27469-1",372,1.74887653534399,0.102207280029128,0.69230438292989,0.627385663417293,0.730743454907732,0.851264724344677
"ACT28336-1","ACT28336-1",1269,3.08433053706433,0.0234128131686241,0.505670274770437,0.626236205414145,0.731163555074288,0.851264724344677
"ACT28819-1","ACT28819-1",1750,9.13375141636726,-0.0891587513555203,0.292508318906018,0.62929103794184,0.730047616437104,0.851264724344677
"ACT28924-1","ACT28924-1",1855,12.8517668663128,0.0808329117960641,0.258003161339387,0.625990662029423,0.731253326771936,0.851264724344677
"ACT28984-1","ACT28984-1",1916,1.32572655326671,-0.225161555584759,0.820218323211225,0.626755995433385,0.730973554006343,0.851264724344677
"ACT30304-1","ACT30304-1",3182,1.14849738669346,0.485905221505342,0.898235729995248,0.627161762624752,0.730825266506416,0.851264724344677
"ACT30877-1","ACT30877-1",3751,1.51516727570498,0.528780118221584,0.682035424840193,0.613423935539821,0.73586252250906,0.856276389828724
"ACT28319-1","ACT28319-1",1252,1.03161249435245,-0.665138854671608,0.91928031601613,0.612188512500303,0.736317213685703,0.856451579404767
"ACT31106-1","ACT31106-1",3984,2.19778936794556,0.403729903330202,0.565286752020117,0.609679797025649,0.737241398387756,0.857172492923172
"ACT29834-1","ACT29834-1",2734,3.30790908312793,0.0961511406258021,0.444836642782018,0.606092388758938,0.738564978031593,0.858356986437047
"ACT30082-1","ACT30082-1",2973,2.37581899115471,-0.343936461174363,0.558051856921479,0.602916339136939,0.739738769299396,0.859012113132825
"ACT31039-1","ACT31039-1",3912,1.89280044666117,-0.379161424112474,0.652742760472569,0.603085574159209,0.739676177094084,0.859012113132825
"ACT28041-1","ACT28041-1",963,2.00373451507834,-0.497341566637594,0.663962664907049,0.601210754325848,0.74036988196974,0.859343718724734
"ACT28400-1","ACT28400-1",1339,0.93789610945455,0.375797730098032,0.8896684996735,0.600479327440191,0.740640694705153,0.859343718724734
"ACT30087-1","ACT30087-1",2978,5.85588351517997,0.298658624203717,0.407330070474427,0.599671727835286,0.740939825661809,0.859343718724734
"ACT29459-1","ACT29459-1",2374,1.14058393882318,-0.425276924500463,0.825567338092049,0.597749418712105,0.741652325711592,0.859462119013928
"ACT30619-1","ACT30619-1",3498,6.28060898914616,0.155478035063083,0.342962815921154,0.59800866194756,0.741556197767607,0.859462119013928
"ACT30059-1","ACT30059-1",2952,1.98453506197365,0.123646949627943,0.613354550991749,0.596604822326299,0.742076893475454,0.859600383392381
"ACT27452-1","ACT27452-1",355,3.44915982958686,0.272929068763601,0.464911338883868,0.594807008693877,0.742744251354487,0.859955550449561
"ACT30733-1","ACT30733-1",3612,1.54412128401614,-0.156424191512298,0.620076933817526,0.594133902177006,0.742994266421797,0.859955550449561
"ACT29013-1","ACT29013-1",1945,14.3835918047164,0.16510057816983,0.237790645326083,0.593307175165137,0.74330145662289,0.859957642502078
"ACT27978-1","ACT27978-1",901,8.08718056909143,-0.154216653585537,0.330256302796229,0.592475042039851,0.743610783850851,0.859962204239834
"ACT28233-1","ACT28233-1",1175,1.56541889438282,0.299992285324661,0.763103557288592,0.590428206657194,0.744372197838321,0.860489371556942
"ACT29449-1","ACT29449-1",2364,5.64915116464396,0.0146901862684111,0.374786692116584,0.58721613849157,0.745568645469013,0.861265366571079
"ACT30004-1","ACT30004-1",2896,70.1057670710596,0.0318211595814378,0.123406751740114,0.58698404375528,0.745655171768569,0.861265366571079
"ACT27323-1","ACT27323-1",231,24.5043073606345,-0.0918507970675363,0.367185756603933,0.581999525935316,0.747515855203504,0.863060536389121
"ACT28046-1","ACT28046-1",968,7.64707724401085,0.130752825613132,0.350014227569687,0.579976790738286,0.748272250951434,0.863225997000917
"ACT28901-1","ACT28901-1",1834,1.12448179362728,0.0762424193941975,0.938000130244469,0.580640111743264,0.748024119750619,0.863225997000917
"ACT27921-1","ACT27921-1",839,1.56286466105009,-0.352007642364859,0.667222375766334,0.574154928591938,0.750453593226123,0.865387927323818
"ACT27329-1","ACT27329-1",237,1.20059757842641,0.468930139282348,0.7418937951803,0.56517893291015,0.753829196516369,0.865763044454421
"ACT27464-1","ACT27464-1",367,7.04691510506103,0.0727442303084318,0.306819468849696,0.565404604370102,0.753744142447362,0.865763044454421
"ACT27943-1","ACT27943-1",863,2.89353541052817,-0.346057708360143,0.507815536394503,0.566129643016012,0.753470945153802,0.865763044454421
"ACT28547-1","ACT28547-1",1478,2.02434276175753,0.409147133408083,0.579408942275685,0.569053219575899,0.752370334782553,0.865763044454421
"ACT29042-1","ACT29042-1",1976,1.6657655044674,0.52151216423012,0.736421164804958,0.569227262952055,0.752304865094643,0.865763044454421
"ACT29427-1","ACT29427-1",2343,1.10002832295353,-0.492875911085275,0.817901277602919,0.566744986988247,0.75323915891052,0.865763044454421
"ACT29986-1","ACT29986-1",2876,5.83294570402358,0.0359056105405105,0.353833973229998,0.566006774789443,0.753517235395088,0.865763044454421
"ACT30313-1","ACT30313-1",3190,4.54539626147734,-0.123185211119706,0.490138254824292,0.566668782232881,0.753267859660218,0.865763044454421
"ACT30501-1","ACT30501-1",3378,1.61113848773752,-0.293014717699843,0.704422204060339,0.565114897609782,0.753853332742273,0.865763044454421
"ACT30628-1","ACT30628-1",3507,1.08074466594585,0.498195599076704,0.828160540273676,0.566380671883508,0.75337637960957,0.865763044454421
"ACT28987-1","ACT28987-1",1919,1.50656015398527,-0.380160317529957,0.707005395082789,0.56396846793141,0.754285576531612,0.865906312072164
"ACT29348-1","ACT29348-1",2261,1.66446338067183,0.418041747067134,0.620841618913782,0.556940567438616,0.756940760879816,0.868600318923212
"ACT30038-1","ACT30038-1",2930,1.17142281717394,0.232406002902354,0.766518622818115,0.55590437460652,0.757333030783229,0.868696462193716
"ACT27260-1","ACT27260-1",169,1.33188317420365,0.512632400734044,0.843790712442768,0.554750406976758,0.757770125770706,0.868843922707781
"ACT30203-1","ACT30203-1",3080,0.953631691489951,-0.421938820394826,0.929661185631333,0.552527968877101,0.758612642393419,0.8691021973067
"ACT30554-1","ACT30554-1",3433,1.26407441627113,-0.475920083384177,0.802211107848516,0.552765520923217,0.758522542751659,0.8691021973067
"ACT27564-1","ACT27564-1",476,9.81694419486366,-0.198751661263045,0.280674333144171,0.550978992776194,0.759200406398595,0.869421856209208
"ACT27201-1","ACT27201-1",119,8.40059147518455,-0.0945572987647307,0.345882937380219,0.546005991788121,0.761090507478988,0.870702318210394
"ACT27754-1","ACT27754-1",666,6.35946663012508,0.0138195249245354,0.354172416929491,0.545597082434426,0.761246131901274,0.870702318210394
"ACT29593-1","ACT29593-1",2502,4.01651695539492,-0.0151210478203531,0.426567415479364,0.546740924547493,0.760810883684909,0.870702318210394
"ACT28410-1","ACT28410-1",1349,8.40148708075219,0.168183629144255,0.303830273277164,0.543122810949555,0.762188479485591,0.870739786017481
"ACT28412-1","ACT28412-1",1351,1.33934365154338,-0.142183461352679,0.730873843243638,0.543076499840147,0.762206128586959,0.870739786017481
"ACT29356-1","ACT29356-1",2269,7.56061834296687,0.10318309247834,0.322367843044422,0.542840592038601,0.762296039075561,0.870739786017481
"ACT30850-1","ACT30850-1",3722,4.92390392597298,-0.168302633186542,0.45977982910268,0.542264266912213,0.762515735908775,0.870739786017481
"ACT27596-1","ACT27596-1",508,3.99007748727095,-0.252473575721329,0.432128042393783,0.538030269105477,0.764131690769312,0.871131882307549
"ACT28174-1","ACT28174-1",1112,10.5645000790339,0.0829285439621455,0.25789892674173,0.537666997961935,0.764270496871554,0.871131882307549
"ACT29057-1","ACT29057-1",1991,1.18615198337843,-0.235981873928634,0.755923468055325,0.539345255440153,0.763629444533512,0.871131882307549
"ACT29224-1","ACT29224-1",2144,1.4815687653078,0.220247576695918,0.701467086258739,0.540332436757311,0.763252617179956,0.871131882307549
"ACT31283-1","ACT31283-1",4176,3.38599248057675,0.432400588082749,0.633694918115415,0.537312820123589,0.764405852692455,0.871131882307549
"ACT30682-1","ACT30682-1",3562,2.72634854908674,0.350480980985354,0.485717994319168,0.534401101686072,0.765519530482303,0.872048138284047
"ACT28127-1","ACT28127-1",1055,2.39438175917698,0.335144774063406,0.595866112763595,0.53113220469821,0.766771755796095,0.872947671194661
"ACT28340-1","ACT28340-1",1273,1.58526715576193,0.361095810347475,0.712947576084783,0.530721661244733,0.766929168514059,0.872947671194661
"ACT27886-1","ACT27886-1",800,0.933978442534405,-0.449567180734167,0.961698088534797,0.525123143798389,0.769079009255483,0.873342228855588
"ACT29460-1","ACT29460-1",2375,132.475867349201,-0.134609029406354,0.199418465209535,0.526790094099823,0.768438268070351,0.873342228855588
"ACT29734-1","ACT29734-1",2639,12.4797127387641,-0.029110779350745,0.234800837075008,0.524973326706757,0.769136622003501,0.873342228855588
"ACT29995-1","ACT29995-1",2885,2.81077921300418,-0.272604395220365,0.546192139390474,0.525624997764183,0.768886050790336,0.873342228855588
"ACT30346-1","ACT30346-1",3220,1.22441743205626,0.584684980210947,0.818028628624358,0.52717862841596,0.768289000251249,0.873342228855588
"ACT30642-1","ACT30642-1",3521,2.63889168332168,0.322725798785015,0.498659749039422,0.527435267891747,0.768190419933146,0.873342228855588
"ACT28425-1","ACT28425-1",1364,6.4232648347675,-0.242091873235703,0.36754887825489,0.520579332573817,0.770828270498711,0.873861478248777
"ACT29839-1","ACT29839-1",2739,2.00118179400871,-0.225689996945554,0.565310480516141,0.522581538561852,0.7700569781452,0.873861478248777
"EBG00001118652-1","EBG00001118652-1",3326,2.04258184826914,-0.273447719674549,0.596620508523241,0.521412613920518,0.77050717898359,0.873861478248777
"ACT31117-1","ACT31117-1",3995,29.6455477564864,0.111890024941836,0.174305816811606,0.520561363637015,0.770835196012061,0.873861478248777
"ACT28074-1","ACT28074-1",995,2.23629554605298,-0.0593968693979863,0.57546892525275,0.51764417434066,0.77196035247771,0.874432965638467
"ACT29722-1","ACT29722-1",2625,1.08983095942882,-0.627243899895284,0.924700924811795,0.518368934573957,0.771680660075674,0.874432965638467
"ACT29405-1","ACT29405-1",2319,13.9425274456399,-0.1329111435164,0.3471261333784,0.516635815425531,0.772349657160948,0.874522169105441
"ACT27985-1","ACT27985-1",909,1.52567500754659,-0.537131790864663,0.887317620356561,0.514450111013105,0.773194182574422,0.875126534617995
"ACT29504-1","ACT29504-1",2414,1.0163636542425,0.460304063521139,0.802148905474673,0.509005941356435,0.775301749915329,0.877159392431324
"ACT27984-1","ACT27984-1",908,6.98405301614281,-0.118764810490345,0.299449851853106,0.504353116254762,0.7771075213072,0.878524577684662
"ACT30818-1","ACT30818-1",3697,5.78318207364879,-0.252482721304698,0.386248848203589,0.503486464483899,0.777444335081739,0.878524577684662
"ACT31003-1","ACT31003-1",3863,15.3609139762778,-0.154424858177221,0.229368373073089,0.503886261338891,0.777288940713752,0.878524577684662
"ACT30056-1","ACT30056-1",2948,13.7607151795876,0.035567426942103,0.228441984687236,0.50173228470662,0.778126522773249,0.878868228418831
"ACT31088-1","ACT31088-1",3967,12.9129683654286,0.108766243442941,0.277004294816404,0.501099788717937,0.778372642640826,0.878868228418831
"ACT27187-1","ACT27187-1",105,3.85748690798866,-0.320641700406638,0.459180002771801,0.500192515811491,0.77872582094694,0.878914593902438
"ACT29954-1","ACT29954-1",2845,9.31636118531092,0.151711690327351,0.294682569806426,0.496897245106808,0.780009934724442,0.880011208407063
"ACT28075-1","ACT28075-1",996,1.3269257317214,0.45451411493856,0.706028663797379,0.494753696205315,0.780846377602793,0.880085885487336
"ACT28675-1","ACT28675-1",1598,5.48194935474851,0.200271178908933,0.330075663855083,0.490406807560063,0.7825453493705,0.880085885487336
"ACT29063-1","ACT29063-1",1997,3.36039115237193,-0.258088702510025,0.487768696845273,0.491977322606331,0.781931090954798,0.880085885487336
"ACT29304-1","ACT29304-1",2216,4.62810783123826,-0.0392937356856282,0.558920530819277,0.491997095412614,0.781923360507017,0.880085885487336
"ACT30241-1","ACT30241-1",3119,13.2822447924522,0.116338822928986,0.223388964819976,0.49255475185457,0.781705368600026,0.880085885487336
"ACT30281-1","ACT30281-1",3159,2.18854740338689,-0.315831309052979,0.544972073917279,0.490327528370841,0.782576369765728,0.880085885487336
"ACT30369-1","ACT30369-1",3239,2.88013059392088,-0.239717504440511,0.483412003011217,0.494535303745437,0.780931647738893,0.880085885487336
"ACT30654-1","ACT30654-1",3534,2.43099370796405,-0.345267453839707,0.59810942998044,0.490430266752583,0.782536170483329,0.880085885487336
"ACT29662-1","ACT29662-1",2568,17.2822469402541,0.113691869107399,0.212859562015185,0.488562043821972,0.783267488005058,0.880511475537822
"ACT27935-1","ACT27935-1",853,1.07915037651978,0.210788822073153,0.796983029585604,0.485687959446324,0.784393885576245,0.881074264771721
"ACT30683-1","ACT30683-1",3563,0.965259129400811,0.182288474638965,0.925360645623176,0.485803914333687,0.784348409742218,0.881074264771721
