"","geneID","padj_DESeq2","padj_edgeR","padj_bayseq"
"369","ACT27803-1",0.00705793734619219,0.00703995418788158,0.00656162997041055
"370","ACT30615-1",0.0365306999649275,0.0576548907667485,0.819548983513447
"371","ACT27300-1",0.139032303624,0.00485564396250885,0.640842758882155
"372","ACT30171-1",0.255699004872736,0.00117593851466575,0.703952016047877
"373","ACT28855-1",0.127973709295777,0.000109822305046646,0.0773406443813269
"374","ACT29559-1",0.0691458956899192,0.0133197507812414,0.278874566565631
"375","ACT29745-1",0.133710818549198,0.0169013368228129,0.361334419495778
"376","ACT30798-1",0.0483914880159721,0.0161605531724745,0.0242657386988824
"377","ACT30639-1",9.66487731303982e-05,0.000216367679876057,0.000117668974369372
"378","ACT30792-1",0.0056419856062591,0.0114393824117144,0.00233629912136812
"379","ACT31022-1",0.028479903643898,0.0317009274200064,0.0118537415292581
"380","ACT28504-1",0.0511459611301309,0.0114393824117144,0.0299083333351628
"381","ACT27682-1",0.0147986143494307,0.0110102109277971,0.0177841405156588
"382","ACT29812-1",0.0262573795639817,0.00691836826236809,0.0286934508275792
"383","ACT28825-1",0.0546143422999908,0.0255104341197338,0.0693658592221361
"384","ACT28631-1",0.00400651979484847,0.00548820349295219,0.00201113614879488
"385","ACT27789-1",0.000430088427743516,0.00211470676207382,0.000648056477212689
"386","ACT27195-1",0.00966859013101876,0.0266480545795301,0.0156680218193878
"387","ACT29644-1",0.0930444148933294,0.000710320996610571,0.28933329511895
"388","ACT29638-1",0.097318674678422,0.00502930868278064,0.201886530168315
"389","ACT30257-1",0.216874863730769,0.0335332556162457,0.344681929617358
"390","ACT31026-1",0.00976025924347679,0.0268143771198168,0.00559427670942023
"391","ACT29569-1",0.0347021394090976,0.0610990400965593,0.0460914246306443
"392","ACT30629-1",0.0230973700820993,0.040455635399647,0.0115346065722581
"393","ACT29102-1",0.0258502483314642,0.0268143771198168,0.0293058643362771
"394","ACT28109-1",0.00647844918654632,0.0981328658981941,0.518311791647899
"395","ACT30769-1",0.0551325284039881,0.0365716684695208,0.381289136238316
"396","ACT28429-1",0.00714215641611701,0.0137763099062717,0.336112592179096
"397","ACT27344-1",0.0201182109522217,0.17106768268658,0.648606776643121
"398","ACT28789-1",0.0372995380401845,0.1477761974439,0.581790246206608
"399","ACT27182-1",0.0320091952668502,0.301133693005979,0.786786328294556
"400","ACT31205-1",0.0385544644346112,0.198330840603648,0.695291343251063
"401","ACT28701-1",8.7381615283832e-14,1.98566280574388e-07,7.30599190172931e-05
"402","ACT29709-1",0.000681911821100835,0.00734075861027656,0.383611938636011
"403","ACT30750-1",0.00280752010839934,0.00436655007586179,0.350571653420256
"404","EBG00001118716-1",2.03475477671639e-07,7.96900855155242e-05,0.00591028856190493
"405","ACT28112-1",0.000898275263810971,0.0235153533539222,0.464908356938487
"406","ACT27398-1",6.52947243184175e-05,3.69801753080606e-05,0.10713191265072
"407","ACT29830-1",0.000233302852650468,0.00114164689456982,0.167687086108759
"408","ACT27381-1",8.90176238171623e-05,0.000368472025551568,0.0275205853556374
"409","ACT29626-1",0.0105249990301822,0.0344877795410309,0.645196059326562
"410","ACT28165-1",0.0162139966377503,0.118106249822869,0.638477989126098
"411","ACT28390-1",0.0354042026669817,0.349768924160878,0.816507938599314
"412","EBG00001118672-1",3.51290681093591e-05,0.0083418186806931,0.106255481963674
"413","ACT31147-1",0.0105249990301822,0.158691683597835,0.607461282976395
"414","ACT27644-1",0.0200870447040843,0.0235621557256738,0.0209926441828903
"415","ACT29177-1",0.0374769396245427,0.0317009274200064,0.188104469005378
"416","ACT27704-1",0.0145839371015873,0.0201669588998778,0.457505532101633
"417","ACT28849-1",0.0274096776725845,0.25300682576083,0.853883673751402
"418","ACT30169-1",0.301038581549437,0.00209952477882741,0.558533190968579
"419","ACT29635-1",0.245434372764177,0.0417387270234656,0.505303643068873
"420","ACT29645-1",0.455372303242101,0.018393856996433,0.636682488097479
"421","ACT29141-1",0.20011735415553,0.0250069460805319,0.346371976001172
"422","ACT30399-1",0.0486544983119557,0.0752811540182103,0.0790957335280454
"423","ACT30415-1",4.33760256217539e-05,5.90022009009186e-05,0.000377913533961589
"424","ACT27802-1",0.00277116511535225,0.00175466630928225,0.00987128135223683
"425","ACT27857-1",0.00977218668615003,0.0104167407118563,0.00375555096052296
"426","ACT31160-1",0.0395643156950976,0.0141573083277683,0.0904630390845523
"427","ACT29969-1",0.17000587115385,0.0492250725487169,0.355553673651566
"428","ACT27938-1",0.0121103217551905,0.0159075883263827,0.0173715447664983
"429","ACT29049-1",0.0132192413348951,0.0345028585001943,0.0215049288293552
"430","ACT30210-1",0.085963766776764,0.0484523822117751,0.0414985411228649
"431","ACT27466-1",0.000777785627815787,0.00329810139579894,0.00029298178342247
"432","ACT27855-1",0.0135488068609569,0.029305559960216,0.0121660138361248
"433","ACT27409-1",0.0559422106700596,0.0137763099062717,0.0377172248412036
"434","ACT28578-1",0.028479903643898,0.013802224800961,0.0264152619426119
"435","ACT31244-1",0.0513300682185451,0.0372728984187177,0.0913307820693503
"436","ACT28828-1",0.0347021394090976,0.0241560200901868,0.0468495180218369
"437","ACT28742-1",0.0510828644425532,0.0454860426377076,0.162003768297245
"438","ACT27168-1",0.0395643156950976,0.0388784600083715,0.0430194218185759
"439","ACT28418-1",0.107309527525175,0.0413917702138085,0.110737581493662
